id,category_id,name,composition,rating,unit,cooking,priceUnit,price,proteins,fats,carbohydrates,nutritionKcal,nutritionKj,storageConditions,shelfLife,vegan,review_count
12531,15,"Сэндвич с сервелатом и американским соусом, 0,105 кг","хлеб тостовый (мука пшеничная хлебопекарная высшего сорта, вода питьевая, масло подсолнечное, дрожжи хлебопекарные, соль поваренная пищевая, сахар, молоко сухое цельное, комплексная пищевая добавка – улучшитель хлебопекарный (соевая мука, стабилизатор кальция, антиокислитель: аскорбиновая кислота), сервелат варено-копченый «Кемеровский» (говядина 1 с., свинина полужирная, шпик хребтовой, мясо цыпленка-бройлера, смесь специй: перец черный, перец душистый, мускатный орех, пищевые добавки: нитритная соль (соль поваренная пищевая, нитрит натрия (фиксатор окраски)), пищевой краситель – кармин), сыр полутвердых сортов (пастеризованное молоко, закваска молочнокислых микроорганизмов, молокосвертывающий ферментный препарат, соль поваренная пищевая, масло сливочное, вода питьевая, сухое молоко, загуститель (крахмал кукурузный), молочный белок, стабилизатор (гуаровая камедь), консервант (сорбиновая кислота), краститель: бета-каротин), соус «Американский» (масло подсолнечное, масло горчичное, крахмал картофельный, заменитель яичного порошка, стабилизатор, ароматизатор «Горчица», томатная паста, молоко сухое обезжиренное, сахар, соль поваренная пищевая, специи: чеснок, паприка, перец черный, гвоздика, корица, орех мускатный, уксус, консервант: сорбат калия), маринованные огурцы, лист салата.",0,шт,False,1 шт,127,0,0,0,0.0,0.0,при t от +2 до +6°С,3,0,0
3202,132,"Васаби, 5г","Хрен, горчица, Е1403 крахмал отбеленный, вода,  лимонная кислота,аскорбиновая кислота, стабилизаторы: ксантановая камедь, гуаровая камедь, консервант :бензонат натрия, натуральный краситель Е141",0,шт,False,1 шт,8,14.3,0.6,14.1,236.0,988.0,срок хранения при температуре 30 суток от 0 С до +18 С,90,0,0
2361,17,"Имбирь маринованный, 30 гр, шт",,0,шт,False,1 шт,25,0,0,0,0.0,0.0,при t от 0°C до +22°С - не более 6 месяцев,180,0,0
22514,17,"Набор ролл №2 (Филадельфия с огурцом и ролл Лава Унаги), охл, 0,2 кг","Ролл Лава Унаги (крупа рисовая отварная, сыр сливочный, угорь жареный, огурец свежий соус лава(майонез, творожный сыр и икра летучей рыбы), водоросли нори, рисовый уксус, сахар, соль поваренная); Ролл Филадельфия с огурцом (крупа рисовая отварная, рыба лососевых пород слабосоленая, сыр сливочный, огурец свежий, водоросли нори, рисовый уксус, сахар, соль поваренная).",0,шт,False,1 шт,411,9,4.8,55.6,302.0,1264.0,при t от +2 до 6 °С - не более 24 часов,1,0,0
2362,17,"Соус соевый, 40 гр",,0,шт,False,1 шт,25,3.5,0,11,58.0,243.0,Нет,180,0,0
572,124,"Крылья куриные Чилли - Вилли, гриль, вес. (средний вес - 200 гр)","крылья цыплят-бройлеров, маринад: вода питьевая, масло растительное,чеснок, перец красный, перец черный, паприка сладкая, кориандр",0,гр,True,100 гр,69,12,16,1,196.0,820.6,Нет,1,0,0
31315,123,"Кесадилья с курицей, помидором и сыром, 180 гр.","Тортилья, соус Цезарь, сыр Моцарелла, Томаты свежие, Грудка куриная к/в в/у.",0,шт,True,1 шт,115,11.1,9.4,12.1,178.0,745.0,"При температуре + 2 до +6, не более 12 ч",1,0,0
2626,69,"Стрипсы из курицы, охл, 350 гр","филе грудки куриное, масло растительное, соль поваренная пищевая, смесь специй (перец черный молотый, чеснок, петрушка, укроп, лук сушеный, куркума), панировочный сухарь (мука пшеничная, соль, дрожжи, растительное масло), кукурузные хлопья, регулятор кислотности Е331, антиокислители Е223, Е316, стабилизатор Е450, Е451.",0,шт,False,1 шт,231,21.6,3.2,9.8,151.5,633.8,при t от 0 до +6 °С- не более 7 суток,7,0,0
29718,112,"Крылышки Классические, к/в, ц/б, в/с, охл, МГС, 0,5 кг","Крылышки цыпленка-бройлера, вода питьевая, смесь специй: перец черный, чеснок, концентрат чернослива, пищевые добавки: соль нитритная (поваренная соль, нитрит натрия (фиксатор окраски)), стабилизатор е450, е451, усилитель вкуса и аромата: глутамат натрия, антиокислитель: аскорбиновая кислота",0,шт,True,1 шт,273,22,13,0,210.0,880.0,при t от 0 до 6 °С - не более 72 часов в пределах общего срока годности,10,0,0
31315,123,"Кесадилья с курицей, помидором и сыром, 180 гр.","Тортилья, соус Цезарь, сыр Моцарелла, Томаты свежие, Грудка куриная к/в в/у.",0,шт,True,1 шт,115,11.1,9.4,12.1,178.0,745.0,"При температуре + 2 до +6, не более 12 ч",1,0,0
3189,123,"Пури Грузинский, 400 г","мука пшеничная хлебопекарная высшего и первого сортов, вода питьевая, соль",0,шт,False,1 шт,79,7,2.5,51,272.0,940.0,при t не ниже +6С изолированно от источников сильного нагрева или охлаждения,3,0,0
10804,84,"Равиоли Чавкин с сыром и зеленью 0,5 кг","Тесто: мука пшеничная  в.с., вода питьевая, масло растительное  рафинированное дезодорированное вымороженное, соль пищевая, яйца куриные пищевые. Начинка: сыр «Моцарелла »  (пастеризованное, нормализованное молоко, соль пищевая, бактериальные термофильные заквасочные культуры, молокосвертыващий ферментный препарат животного происхождения), лук зеленый свежий, укроп свежий.",0,шт,False,1 шт,415,10,6.5,37,250.0,1050.0,"120 суток,с даты производства, при температуре минус 18 С",120,0,0
1310,2,"Масло подсолнечное нерафинированное Пфейфер, 500 мл",масло подсолнечное,0,шт,False,1 шт,95,0,99.9,0,899.0,3764.0,"при t от 0°C до +20°C После вскрытия потребительской упаковки хранить в прохладном, затемненном месте в закрытом виде",365,0,0
2037,2,"Масло кедровое нерафинированное, 100 мл",масло растительно кедровое нерафинированное,0,шт,False,1 шт,460,0.1,99.8,0,900.0,3767.4,Не подвергать воздействию прямых солнечных лучей. Открытую бутылку хранить в холодильнике. Допускается естественный осадок,180,0,0
444,219,"Масло подсолнечное сыродавленное, 500 мл",Масло подсолнечное нерафинированное,0,шт,False,1 шт,305,0.1,99.8,0,900.0,3765.6,При t от +3⁰С до +6⁰С не более 30 суток после вскрытия. Не подвергать воздействию прямых солнечных лучей,180,0,0
1278,2,"Масло ""Расторопши"" нерафинированное, 250 мл","Масло расторопши холодного отжима, нерафинированное.",0,шт,False,1 шт,389,0.1,99.8,0,900.0,3768.1,"6 месяцев при t от +3 °С до 25 °С. Не подвергать воздействию прямых солнечных лучей. После вскрытия хранить при t от +3 °С до +6 °С, не более 30 суток.Допустим естественный осадок.",180,0,0
656,219,"Масло ""Подсолнечное"" нерафинированное, 1 л","масло подсолнечное, не рафинированное холодного отжима высшего сорта",0,шт,False,1 шт,179,0,99.9,0,899.6,3764.0,при t от +2°C до +20°С. После вскрытия хранить в холодильнике. Не подвергать воздействию прямых солнечных лучей.,365,0,0
1275,2,"Масло ""Льняное"" нерафинированное, 500 мл","Масло льняное холодного отжима, нерафинированное.",0,шт,False,1 шт,209,0.1,99.8,0,900.0,3768.1,"6 месяцев при t от +3 °С до 25 °С. Не подвергать воздействию прямых солнечных лучей. После вскрытия хранить при t от +3 °С до +6 °С, не более 30 суток.",180,0,0
274,2,"Масло подсолнечное ""Алтайское натуральное"" нерафинированное первый сорт, 500 мл",,0,шт,False,1 шт,95,0,99.9,0,898.0,0.0,при t от +5°C до +18°С. Хранить в прохладном затемненном месте,300,0,0
1274,2,"Масло ""Льняное"" нерафинированное, 250 мл","Масло льняное холодного отжима, нерафинированное.",5,шт,False,1 шт,189,0.1,99.8,0,900.0,3768.1,"6 месяцев при t от +3 °С до 25 °С. Не подвергать воздействию прямых солнечных лучей. После вскрытия хранить при t от +3 °С до +6 °С, не более 30 суток.Допустим естественный осадок.",180,0,1
2272,2,"Масло подсолнечное ""Алтайское натуральное"" нерафинированное первый сорт, 1 л",,0,шт,False,1 шт,189,0,99.9,0,898.0,0.0,при t от +5°C до +18°С. Хранить в прохладном затемненном месте,300,0,0
2041,2,"Масло ""Кедровое"" нерафинированное, 100 мл",масло кедровое нерафинированное,0,шт,False,1 шт,479,0,99,0,898.0,3760.0,при t не выше +18°С. Не подвергать воздействию прямых солнечных лучей. Открытую бутылку хранить в холодильнике.,180,0,0
2100,3,"Кисель ""Черничный"", 200 гр",":  сахар-песок, крахмал картофельный, натуральный сок черники (концентрат), мякоть ягоды черники.",0,шт,False,1 шт,249,0,0,81.7,337.7,1414.0,при t не выше +20°С и относительной влажности воздуха не более 75%; после вскрытия упаковки - не более месяца,365,0,0
1441,3,"Кисель ""Облепиховый"", 200 гр","сахар-песок, крахмал картофельный, натуральный сок облепихи (концентрат), мякоть ягоды облепихи",0,шт,False,1 шт,189,0,0,76.2,311.0,1302.0,при t не выше +20°С,365,0,0
1372,3,"Кисель ""Брусничный"", 200 гр","сахар-песок, крахмал картофельный, натуральный сок брусники (концентрат), мякоть ягоды брусники",0,шт,False,1 шт,249,0,0,0,340.0,1424.0,при t не выше +20°С и относительной влажности воздуха не более 75%; после вскрытия упаковки - не более месяца,365,0,0
29493,1,"Лапша домашняя, 0,25кг","мука из твердых сортов пшеницы высшего сорта, яйцо куриное, соль.",0,шт,False,1 шт,149,11,3.5,43,250.0,1046.7,"t воздуха не более 30°C и относительной влажности воздуха не более 70%, после вскрытия хранить не более 3 мес.",270,0,0
29494,1,"Лапша домашняя для супа, 0,25кг","мука из твердых сортов пшеницы высшего сорта, яйцо куриное, соль.",0,шт,False,1 шт,105,11,3.5,43,250.0,1046.7,"t воздуха не более 30°C и относительной влажности воздуха не более 70%, после вскрытия хранить не более 3 мес.",270,0,0
29492,1,"Лапша домашняя спираль, 0,45кг","мука из твердых сортов пшеницы высшего сорта, яйцо куриное, соль.",0,шт,False,1 шт,169,11,3.5,43,250.0,1046.7,"t воздуха не более 30°C и относительной влажности воздуха не более 70%, после вскрытия хранить не более 3 мес.",270,0,0
2889,1,"Соус Карри оригинальный, 50 г",,0,шт,False,1 шт,55,0,0,0,0.0,0.0,30 суток при температуре от +2°С до +6°С,30,0,0
2509,132,соус Ореховый 250мл,,0,шт,False,1 шт,189,0,0,0,0.0,0.0,,30,0,0
3079,95,"Соус Зосимова Барбекю, 270 гр","Томатная паста, лук, соевый соус, яблочный уксус, сахар, копченая паприка, растительное масло, чеснок,  соль",0,шт,False,1 шт,229,0,0,23,90.0,377.0,"12 мес, после вскрытия упаковки 2 суток",365,0,0
3306,207,Сальса Белявцев Традиционная 350 мл,"Томаты свежие, лук, чеснок, перец острый, кинза, сок лимона, соль",0,шт,False,1 шт,269,1.4,0.6,6.7,37.8,158.3,"при температуре от +2⁰С до +6⁰С, 90 суток",90,0,0
7252,95,соус Меньшиков Тар-тар 250 мл,"Масло растительное, яйцо куриное (пастеризованое), вода,  сахар, горчица порошок, огурцы маринованые, сок лимона, чеснок, зелень петрушки, зелень укропа, лук, соль, перец ч/м.",0,шт,False,1 шт,199,1.5,65,2.5,597.0,2499.5,"срок хранения при температуре  при  t от 0⁰С до +6⁰С относительная влажности воздуха не более 75%, после вскрытия упаковки- 7 суток",20,0,0
2372,111,"Соус Классический, 50 гр","вода, томатная паста, сахар-песок, крахмал, соль поваренная пищевая, уксус, чеснок, перец черный, гвоздика, корица, орех мускатный, консервант - сорбат калия",0,шт,False,1 шт,55,3.3,0,21.7,100.0,419.0,30 суток при температуре от 0° до 25°С и относительной влажности воздуха не более 75 %,30,0,0
2371,111,"Соус Тар-тар, 50 гр","Масло подсолнечное рафинированное дезодорированное, вода, масло горчичное, заменитель яичного порошка,стабилизатор, ароматизатор ""Горчица"", сахар-песок, соль поваренная пищевая, огурцы маринованные, укроп, петрушка, чеснок, уксус, консервант-сорбат калия",0,шт,False,1 шт,55,0.5,65,2.5,597.0,2499.0,30 суток при температуре от +2°С до +6°С,30,0,0
3202,132,"Васаби, 5г","Хрен, горчица, Е1403 крахмал отбеленный, вода,  лимонная кислота,аскорбиновая кислота, стабилизаторы: ксантановая камедь, гуаровая камедь, консервант :бензонат натрия, натуральный краситель Е141",0,шт,False,1 шт,8,14.3,0.6,14.1,236.0,988.0,срок хранения при температуре 30 суток от 0 С до +18 С,90,0,0
40627,132,"Соус сацебели, 0,25л","Томатная паста, томаты свежие, вода питьевая, перец болгарский, перец острый, чеснок, кинза свежая, петрушка свежая, кориандр, паприка копченая, перец черный, уксус яблочный, сахар, соль.",0,шт,False,1 шт,185,2.2,0.4,11.6,58.0,242.8,"при t от +2⁰С до +8⁰С, при относительной влажности не более 75%",180,0,0
3080,95,"Соус Зосимова из Таежной брусники, 270 гр","Брусника, яблоко, вода, сахар, чеснок, соль, паприка молотая, перец чили",0,шт,False,1 шт,199,0,0,27,110.0,461.0,"12 мес, после вскрытия упаковки 2 суток",365,0,0
40628,132,"Соус томатный мексиканский, 0,25л","Томатная паста, томаты свежие, вода питьевая, лук, чеснок, перец острый, кинза свежая, паприка, сок лимона, сахар, соль, уксус яблочный.",0,шт,False,1 шт,175,2.1,0.3,12.3,60.0,251.2,"при t от +2⁰С до +8⁰С, при относительной влажности не более 75%",180,0,0
3081,95,"Соус Зосимова из Таежной жимолости, 270 гр","Жимолость, лук, вода, соевый соус, рисовый уксус,сахар, кукурузный крахмал, чеснок, копченая паприка, соль",0,шт,False,1 шт,219,0,0,27,110.0,461.0,"12 мес, после вскрытия упаковки 2 суток",365,0,0
3082,222,"Соус Зосимова Кетчуп домашний, 330 г","вода, томатная паста, лук, чеснок, сахар,соль, перец болгарский сушеный, паприка, кориандр, пажитник, перец красный острый, базилик, куркума, перец красный сладкий, мята, лавровый лист",0,шт,False,1 шт,199,0,0,23,90.0,377.0,"12 мес, после вскрытия упаковки 2 суток",365,0,0
2675,219,Соус-майонез Прованс 250мл,,0,шт,False,1 шт,179,0,0,0,0.0,0.0,,30,0,0
2377,111,"Горчица «Острая» на рассоле с медом, 100 мл","рассол натуральный (вода питьевая, сахар, соль, чеснок, перец черный, огурец свежий, помидоры, укроп), порошок горчичный, горчичное семя, масло подсолнечника, мед натуральный, сахар, кориандр молотый, перец черный молотый.",0,шт,False,1 шт,109,3,12,19,200.0,837.2,при t от 0°C до +10°С и относительной влажности воздуха не выше 75%.,45,0,0
2362,17,"Соус соевый, 40 гр",,0,шт,False,1 шт,25,3.5,0,11,58.0,243.0,Нет,180,0,0
2373,111,"Соус Мексиканский, 50 гр","Вода питьевая, томатная паста, сахар, крахмал картофельный, соль поваренная пищевая, уксус 70%, чеснок, перец черный, гвоздика, корица, орех мускатный,смесь пряностей ""Мексика"" (горчичное семя, перец сладкий, лук, перец чили, тмин, петрушка), консервант - сорбат калия",0,шт,False,1 шт,55,1.7,0,22.4,95.0,398.0,30 суток при температуре от 0° до 25°С и относительной влажности воздуха не более 75 %,30,0,0
10407,95,соус Меньшиков Цезарь 250 мл,"Масло растительное, яйцо куриное (пастеризованое), соевый соус (вода, соевые бобы, пшеница, соль, сахар), вода, сахар, горчица порошок, бальзамический уксус, сыр пармезан, сок лимона, чеснок, сардина тихоокеанская, соль, перец ч/м.",0,шт,False,1 шт,209,4.3,66,2.3,610.0,2553.9,"срок хранения при температуре  при  t от 0⁰С до +6⁰С относительная влажности воздуха не более 75%, после вскрытия упаковки- 7 суток",20,0,0
2676,172,соус Чесночный 250мл,"Масло подсолнечное рафинированное дезодорированное, вода, масло горчичное, крахмал картофельный, заменитель яичного порошка,стабилизатор, ароматизатор ""Горчица"", чеснок, молоко сухое обезжиренное, сахар-песок, соль поваренная пищевая, укроп, уксус, консервант-сорбат калия",0,шт,False,1 шт,185,0.5,67,3.5,620.0,2595.8,,30,0,0
2353,111,"Хреновина, 350 мл","томаты свежие, корень хрена свежий, соль поваренная пищевая, чеснок свежий, перец красный молотый, кислота уксусная",0,шт,False,1 шт,219,0.9,0,2.2,19.0,80.0,при t от +2°C до +6°С и относительной влажности воздуха не более 75%. После вскрытия хранить в холодильнике,90,0,0
1613,85,Хлеб Полезный пшеничный 400 г,"мука пшеничная 1 сорта, закваска пшеничная, семя льна очищенное, соль поваренная пищевая.",0,шт,False,1 шт,89,5.7,2.8,32.8,195.3,817.7,,2,0,0
879,85,Хлеб Тыквенный пшенично-ржаной с розмарином 450г,"мука пшеничная 1 с., мука ржаная обдирная, вода питьевая, закваска пшеничная, розмарин, тыквенные семечки, соль",5,шт,False,1 шт,108,7.5,3.3,45,253.0,1059.3,Нет,2,0,1
2691,85,"Кекс «Праздничный», 320 г","мука пшеничная высший сорт, сахар, яйцо куриное отборное, помадка сахарная (сахарная пудра, белок яйца, ванилин, лимонная кислота), изюм, масло подсолнечное рафинированное, ванилин, ароматизатор «Ром», сода.",0,шт,False,1 шт,179,4.9,10.3,49.6,311.0,1303.0,"при t +15...+21°C изолированно от источников прямого солнечного света, 72 часа",3,0,0
1472,85,"Хлеб пшеничный с полбой, 350 г","мука пшеничная первый сорт, мука полбяная цельнозерновая, вода питьевая, закваска пшеничная, мед разнотравье, соль.",0,шт,False,1 шт,92,9,3.6,46,253.0,1059.3,при температуре не ниже +6°C,2,0,0
2356,85,"Лепешка «По-кавказски», 250 г","Мука пшеничная хлебопекарная высшего и первого сортов, вода питьевая, дрожжи хлебопекарные прессованные,соль.",0,шт,False,1 шт,43,9,2.5,51,263.0,1099.0,,3,0,0
1662,85,"Багет пшеничный, 200 г",,0,шт,False,1 шт,72,0,0,0,0.0,0.0,,2,0,0
622,85,"Хлеб безглютеновый из пророщенных зерен гречихи, 300 г","пророщенная зелёная гречиха, мёд, соль, сода, кориандр, вода.",0,шт,False,1 шт,120,5.6,1.5,31.5,226.0,946.0,"при t от +6С до +24С, при относительной влажности на более 75% 3 суток, изолированно от источника нагрева. Не хранить навалом",3,0,0
1474,85,"Хлеб пшенично-ржаной на закваске, 400 г","мука пшеничная первый сорт, ржаная мука обдирная, вода питьевая, соль.",0,шт,False,1 шт,99,5.9,0.7,39.1,187.9,786.7,при температуре не ниже +6°C,2,0,0
878,85,"Хлеб «Купеческий» пшенично-ржаной с вяленой клюквой, 450 г","мука пшеничная первый сорт, мука ржаная обдирная, вода питьевая, закваска пшеничная, клюква вяленая, соль.",0,шт,False,1 шт,108,6,1.2,50.9,234.0,979.7,при температуре не ниже +6°C,2,0,0
1378,86,"Круассан, зам, 150 г","тесто слоеное дрожжевое ( мука пшеничная высший сорт, маргарин слоеный, сахар-песок, вода питьевая, соль поваренная пищевая).",0,шт,False,1 шт,27,5,17,35,310.0,1310.0,при температуре не выше -18°С,30,0,0
1758,172,"Лаваш ""Ржаной"" бездрожжевой 120 г","мука пшеничная 1 с, мука ржаная обдирная, солод, соль, сахар-песок, масло растительное",0,шт,False,1 шт,42,7.5,2,5.2,251.0,1051.0,при t от +13°C до +23°С и относительной влажности воздуха 75%   72 часа,3,0,0
2691,85,"Кекс «Праздничный», 320 г","мука пшеничная высший сорт, сахар, яйцо куриное отборное, помадка сахарная (сахарная пудра, белок яйца, ванилин, лимонная кислота), изюм, масло подсолнечное рафинированное, ванилин, ароматизатор «Ром», сода.",0,шт,False,1 шт,179,4.9,10.3,49.6,311.0,1303.0,"при t +15...+21°C изолированно от источников прямого солнечного света, 72 часа",3,0,0
2814,86,"Ром-баба, 130 г","мука пшеничная высший сорт, сахар, яйцо куриное отборное, помадка сахарная (сахарная пудра, белок яйца, ванилин, лимонная кислота), масло подсолнечное рафинированное, сок апельсиновый с\в, вода питьевая кипяченая, цедра апельсиновая, ванилин, ароматизатор «Ром», сода.",0,шт,False,1 шт,119,5.2,9.6,47.3,296.0,1239.0,"72 часа, при t +15...+21°C изолированно от источников прямого солнечного света.",3,0,0
2898,86,"Булочки для бургера Солоян, 180 гр","мука пшеничная хлебопекарная высшего  и первого сортов, вода питьевая, соль, дрожжи хлебопекарные прессованные",0,шт,False,1 шт,52,7,4,52,272.0,1138.0,"72 часа, при t не ниже +6°C изолированно от источников сильного нагрева или охлаждения.",3,0,0
700,142,"Грибы ""Грузди"" соленые 2 л (1,5 кг)","Грибы грузди белые, вода питьевая, чеснок свежий, укроп свежий, соль, перец черный горошек, лавровый лист.",0,шт,False,1 шт,3209,1.6,0.7,0.9,16.3,68.2,365 дней при температуре от 0 до +10 град.,365,0,0
2081,51,"Икра грибная, 250 г","грибы (белые, подосиновики), морковь, лук, чеснок, масло растительное, соль, специи.",5,шт,False,1 шт,209,2.2,6,6.5,89.0,373.0,при t от 0°C до +25°С и относительной влажности воздуха не выше 75%.,720,0,1
2078,51,"Грибы ""Грузди"" солено-отварные резаные 500 мл","грибы грузди белые, чеснок, соль, специи. Продукт готов к употреблению",0,шт,False,1 шт,749,1.2,0.7,1.7,15.0,63.0,при t от 0°C до +25°С и относительной влажности воздуха не более 75%.,540,0,0
2087,142,"Грибы ""Грузди"" соленые резаные 500 мл","Грибы грузди белые, вода питьевая, чеснок свежий, укроп свежий, соль, перец черный горошек, лавровый лист",0,шт,False,1 шт,709,1.6,0.7,0.9,16.3,68.2,при t от 0°С до +25°С и относительной влажности воздуха не более 75%. После вскрытия хранить в холодильнике не более 30 дней,365,0,0
583,51,Грузди соленые 900 мл (700гр),"Грибы грузди, вода питьевая, чеснок свежий, укроп свежий, соль, перец черный горошек, лавровый лист",0,шт,False,1 шт,1500,1.6,0.7,0.9,16.3,68.2,"при t от 0°С до +25°С, при относительной влажности воздуха не более 75%. После вскрытия хранить в холодильнике не более 30 дней",365,0,0
3261,51,Грибы Бякина шампиньоны маринованные по-домашнему (целые) 300 гр,"Шампиньоны,вода,соль,сахар,уксус,лавровый лист,перец душистый горошек,гвоздика,укроп,корица",0,шт,False,1 шт,299,7,0.3,5,25.0,109.0,"при t от +0  до +25 относительная влажности воздуха не более 75%, после вскрытия упаковки 24 часа.",730,0,0
7706,51,"Грибы белые маринованные 0,95 л","грибы белые, вода, сахар, соль, перец душистый, перец черный горошек, гвоздика, лавровый лист, уксусная кислота",0,шт,False,1 шт,1500,3.2,0.5,5,25.3,105.9,"при t 0С до +25С относительной влажности не более 75% -12 месяцев , после вскрытия упаковки-2 суток при температуре от +2С  до +5С",365,0,0
40570,50,"Закуска ДС грибная из груздей 0,25 л","гриб груздь, растительное масло, лук, чеснок, укроп, соль",0,шт,False,1 шт,289,2.4,1.1,1.8,25.9,108.4,при t от 0⁰С до +25⁰С при относительной влажности не более 75%; После вскрытия хранить  при t от +2°C до +6°С не более 48 ч,180,0,0
2181,77,Мед с кедровыми орешками 140 г,"мед разнотравье, ядро кедрового ореха",0,шт,False,1 шт,255,6.9,0,46.7,517.0,2176.0,при t не выше +20°C,365,0,0
1356,52,Варенье из жимолости 260 мл,"сахар, ягода жимолости быстрозамороженная",0,шт,False,1 шт,369,0,0,58,232.0,971.0,12 месяцев при температуре от 0⁰С до 25⁰С и относительной влажности воздуха не более 75%. После вскрытия хранить при температуре от 2°C до 6°С не более 6 месяцев,365,0,0
39326,77,"Подарочный набор Кокин Сибирское ассорти, 0,549кг","Мед донниковый 100 мл, мед гречишный 100 мл, иван-чай 30 гр, крем-мед с кедровым",0,шт,False,1 шт,1899,0,0,0,0.0,0.0,"Температурный режим от +5°С до +22°С. Хранить в чистых, хорошо вентилируемых помещениях, не имеющих посторонних запахов, не зараженных вредителями, при относительной влажности не более 75%. Избегать воздействие прямого солнечного света.",365,0,0
634,77,Мед Таежный 500 г,мед натуральный,0,шт,False,1 шт,339,0.6,0,82,304.0,1272.0,при t не выше +20°C,365,0,0
1456,52,Варенье из таежной малины 120г,"малина, сахар.",0,шт,False,1 шт,155,0,0,68,272.0,1138.8,при t от +5⁰С до 20⁰С.После вскрытия хранить  при t от +2°C до +6°С не более 30 суток,365,0,0
3168,52,"Сбитень Давыдов из сосновой шишки ""Таежная загадка""","Сироп из сосновых шишек (сахао, отвар сосновых шишек, лимонная кислота), сухой плод шиповника, Саган-Дали, розмарин, гвоздика. Допустим естественный осадок",0,шт,False,1 шт,269,0,1,65,268.0,1120.0,"при t от +2 до+25⁰С - 12 месяцев, после вскрытия - 14 суток",365,0,0
3169,52,"Сбитень Давыдов из сосновой шишки ""Облепиховая сказка""","Сироп из сосновых шишек (сахао, отвар сосновых шишек, лимонная кислота), сок облепихи, сахар-песок, корица, бадьян, кардамон. Допустим естественный осадок",0,шт,False,1 шт,269,0,0,65,264.0,1105.0,"при t от +2 до+25⁰С - 12 месяцев, после вскрытия - 14 суток",365,0,0
3389,50,"Варенье брусника с мятой в сосновом сиропе 0,2 л","сосновый сироп (сахар, сосновый отвар, лимонная кислота), плоды брусники, яблочная мука, измельченная перечная мята.",0,шт,False,1 шт,209,0.6,0.3,41.9,172.1,720.7,"при t от +5⁰С до +25⁰С относительная влажности воздуха не более 75%, 365 суток",365,0,0
805,77,Мед Разнотравье 435 г,мед натуральный,0,шт,False,1 шт,205,0.8,0,82,328.0,1377.0,при t не выше +20°C,365,0,0
548,77,Мед Гречишный 450 г,мед гречишный,0,шт,False,1 шт,259,0.8,0,81.5,329.0,1377.0,при t не выше +20°С,365,0,0
3760,50,Варенье из сосновых шишек 250 мл,"Вода, шишки сосновые, сахар",0,шт,False,1 шт,219,0.8,0,81.5,329.2,1378.3,"при t от 5 до 20⁰С, Срок годности после вскрытия упаковки 3 месяца",365,0,0
39327,77,"Мёд Саенко таёжный, 1,3кг",мёд натуральный,0,шт,False,1 шт,1099,0.8,0,82,328.0,1377.0,Температурный режим от +2°С до +20°С при относительной влажности воздуха 85 - 95%,730,0,0
3167,52,"Сбитень Давыдов из сосновой шишки ""Золотой имбирь""","Сироп из сосновых шишек (сахао, отвар сосновых шишек, лимонная кислота), корень имбиря, золотой корень, бадьян, кардамон. Допустим естественный осадок.",0,шт,False,1 шт,269,1,1,65,272.0,1137.0,"при t от +2 до+25⁰С - 12 месяцев, после вскрытия - 14 суток",365,0,0
2010,77,Крем-мед с черникой 240г,"Мед натуральный цветочный, черника сушеная",0,шт,False,1 шт,305,0,0,0,0.0,0.0,,180,0,0
547,77,Мед Донниковый 450 г,мед донниковый,0,шт,False,1 шт,349,0.8,0,81.5,329.0,1377.0,при t не выше +20°С,365,0,0
3391,50,"Варенье из черемухи 0,2 л","сахар, вода, черемуха молотая.",0,шт,False,1 шт,299,2.4,0,47.5,199.4,835.0,"при t от +5⁰С до +25⁰С относительная влажности воздуха не более 75%, 365 суток",365,0,0
667,52,Варенье из сосновых шишек с кедровым орехом 200 мл,"вода, сахар, сосновые шишки, ядро кедрового ореха",0,шт,True,1 шт,309,2.2,10,55,318.8,1335.0,"при t от +2°C до +25°С, После вскрытия хранить при t от +2°C до +6°С не более 6 месяцев",365,0,0
1364,52,Варенье из сосновых шишек 260 мл,"сахар, вода питьевая, молодые сосновые шишки быстрозамороженные",0,шт,False,1 шт,289,0,0,45,180.0,754.0,12 месяцев при температуре от 0⁰С до 25⁰С и относительной влажности воздуха не более 75%. После вскрытия хранить при температуре от 2°C до 6°С не более 6 месяцев,365,0,0
39325,77,"Подарочный набор Кокин Медовое ассорти, 1,32кг","Мед донниковый 350 мл, мед гречишный 350 мл, мед таежный 350 мл",0,шт,False,1 шт,1699,0,0,0,0.0,0.0,"Температурный режим от +5°С до +22°С. Хранить в чистых, хорошо вентилируемых помещениях, не имеющих посторонних запахов, не зараженных вредителями, при относительной влажности не более 75%. Избегать воздействие прямого солнечного света.",365,0,0
3180,43,"Паста кокосовая манна 0,2 кг",Кокос молотый,0,шт,False,1 шт,329,13,62,14,666.0,2788.0,360  суток при t -24 C до +24С,360,0,0
40579,50,"Капуста маринованная краснокочанная с имбирем, 1кг","Капуста краснокочанная,имбирь,вода,сахар,соль,чеснок сушенный,уксус 9%.",0,шт,False,1 шт,499,1.1,0.3,5.7,41.0,171.7,"при t от 0 до +6⁰С, при относительной влажности воздуха не более 75%.  После вскрытия хранить в холодильнике при t от+2до+6⁰С не более 24 часов",30,0,0
